Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Bhutan,1221,1.0,1067,153,,1.0,727281.0,933792.0,778847.0,19,0.0,2,17,2021-05-10 09:47:00+00:00
Taiwan,1199,12.0,1089,98,,0.5,555429.0,23285.0,23853608.0,16,0.0,7,9,2021-05-10 09:47:00+00:00
St. Barth,974,1.0,462,511,,101.0,26385.0,2664344.0,9903.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
Diamond Princess,712,13.0,699,0,,,,,,0,0.0,0,0,2021-05-10 09:47:00+00:00
Faeroe Islands,668,1.0,662,5,,20.0,256778.0,5238016.0,49022.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
Cayman Islands,548,2.0,537,9,,30.0,91940.0,1385077.0,66379.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
Tanzania,509,21.0,183,305,7.0,0.3,,,61174557.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
Wallis and Futuna,445,7.0,44,394,1.0,632.0,17264.0,1559530.0,11070.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
Brunei,230,3.0,218,9,,7.0,122292.0,277275.0,441050.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
British Virgin Islands,216,1.0,191,24,,33.0,39777.0,1308325.0,30403.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
Dominica,175,,175,0,,,15546.0,215501.0,72139.0,0,,0,0,2021-05-10 09:47:00+00:00
Grenada,160,1.0,158,1,,9.0,26331.0,233084.0,112968.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
Fiji,139,3.0,98,38,,3.0,65225.0,72313.0,901986.0,3,0.0,2,1,2021-05-10 09:47:00+00:00
New Caledonia,124,,58,66,,,31166.0,108277.0,287837.0,0,,0,0,2021-05-10 09:47:00+00:00
Anguilla,99,,49,50,,,21024.0,1390752.0,15117.0,0,,0,0,2021-05-10 09:47:00+00:00
Falkland Islands,63,,63,0,,,7258.0,2035334.0,3566.0,0,,0,0,2021-05-10 09:47:00+00:00
Macao,49,,49,0,,,4483.0,6825.0,656869.0,0,,0,0,2021-05-10 09:47:00+00:00
Saint Kitts and Nevis,45,,44,1,,,13691.0,255811.0,53520.0,0,,0,0,2021-05-10 09:47:00+00:00
Greenland,31,,31,0,,,20669.0,363545.0,56854.0,0,,0,0,2021-05-10 09:47:00+00:00
Vatican City,27,,15,12,,,,,803.0,0,,0,0,2021-05-10 09:47:00+00:00
Saint Pierre Miquelon,25,,25,0,,,5318.0,921664.0,5770.0,0,,0,0,2021-05-10 09:47:00+00:00
Montserrat,20,1.0,19,0,,200.0,1313.0,262863.0,4995.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
Solomon Islands,20,,20,0,,,4500.0,6418.0,701165.0,0,,0,0,2021-05-10 09:47:00+00:00
Western Sahara,10,1.0,8,1,,2.0,,,609790.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
MS Zaandam,9,2.0,7,0,,,,,,0,0.0,0,0,2021-05-10 09:47:00+00:00
Vanuatu,4,1.0,3,0,,3.0,23000.0,73428.0,313233.0,0,0.0,0,0,2021-05-10 09:47:00+00:00
Marshall Islands,4,,4,0,,,,,59531.0,0,,0,0,2021-05-10 09:47:00+00:00
Samoa,3,,2,1,,,,,199539.0,0,,0,0,2021-05-10 09:47:00+00:00
Saint Helena,2,,2,0,,,,,6092.0,0,,0,0,2021-05-10 09:47:00+00:00
Micronesia,1,,1,0,,,,,116050.0,0,,0,0,2021-05-10 09:47:00+00:00
