Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Mauritius,1277,17.0,1130,130,,13.0,358675.0,281623.0,1273600.0,11,0.0,2,9,2021-05-15 04:08:00+00:00
Bhutan,1276,1.0,1121,154,,1.0,738413.0,947944.0,778963.0,19,0.0,0,19,2021-05-15 04:08:00+00:00
Antigua and Barbuda,1240,32.0,1179,29,4.0,324.0,16700.0,169318.0,98631.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
St. Barth,974,1.0,462,511,,101.0,26385.0,2664344.0,9903.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Diamond Princess,712,13.0,699,0,,,,,,0,0.0,0,0,2021-05-15 04:08:00+00:00
Faeroe Islands,669,1.0,663,5,,20.0,259009.0,5283310.0,49024.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Cayman Islands,565,2.0,547,16,,30.0,93583.0,1409595.0,66390.0,5,0.0,1,4,2021-05-15 04:08:00+00:00
Tanzania,509,21.0,183,305,7.0,0.3,,,61197893.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Wallis and Futuna,445,7.0,44,394,1.0,633.0,17264.0,1559953.0,11067.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Brunei,232,3.0,220,9,,7.0,123068.0,278998.0,441107.0,1,0.0,0,1,2021-05-15 04:08:00+00:00
British Virgin Islands,219,1.0,193,25,,33.0,39777.0,1308239.0,30405.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Dominica,178,,176,2,,,15844.0,219625.0,72141.0,3,,1,2,2021-05-15 04:08:00+00:00
Fiji,166,4.0,109,53,,4.0,70792.0,78477.0,902075.0,5,1.0,3,1,2021-05-15 04:08:00+00:00
Grenada,161,1.0,160,0,,9.0,28684.0,253897.0,112975.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
New Caledonia,124,,58,66,,,31166.0,108262.0,287875.0,0,,0,0,2021-05-15 04:08:00+00:00
Anguilla,109,,89,20,,,21630.0,1430650.0,15119.0,0,,0,0,2021-05-15 04:08:00+00:00
Falkland Islands,63,,63,0,,,7258.0,2034763.0,3567.0,0,,0,0,2021-05-15 04:08:00+00:00
Macao,49,,49,0,,,4483.0,6824.0,656990.0,0,,0,0,2021-05-15 04:08:00+00:00
Saint Kitts and Nevis,45,,44,1,,,13691.0,255787.0,53525.0,0,,0,0,2021-05-15 04:08:00+00:00
Greenland,31,,31,0,,,20669.0,363539.0,56855.0,0,,0,0,2021-05-15 04:08:00+00:00
Vatican City,27,,15,12,,,,,803.0,0,,0,0,2021-05-15 04:08:00+00:00
Saint Pierre Miquelon,25,,25,0,,,5318.0,921824.0,5769.0,0,,0,0,2021-05-15 04:08:00+00:00
Montserrat,20,1.0,19,0,,200.0,1313.0,262863.0,4995.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Solomon Islands,20,,20,0,,,4500.0,6416.0,701396.0,0,,0,0,2021-05-15 04:08:00+00:00
Western Sahara,10,1.0,8,1,,2.0,,,609991.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
MS Zaandam,9,2.0,7,0,,,,,,0,0.0,0,0,2021-05-15 04:08:00+00:00
Vanuatu,4,1.0,3,0,,3.0,23000.0,73405.0,313331.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Marshall Islands,4,,4,0,,,,,59536.0,0,,0,0,2021-05-15 04:08:00+00:00
Samoa,3,,2,1,,,,,199557.0,0,,0,0,2021-05-15 04:08:00+00:00
Saint Helena,2,,2,0,,,,,6093.0,0,,0,0,2021-05-15 04:08:00+00:00
Micronesia,1,,1,0,,,,,116067.0,0,,0,0,2021-05-15 04:08:00+00:00
