Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Antigua and Barbuda,1232,32.0,1014,186,1.0,324.0,16700.0,169344.0,98616.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Bhutan,1202,1.0,1065,136,,1.0,724937.0,930838.0,778800.0,41,0.0,37,4,2021-05-08 18:16:00+00:00
Taiwan,1183,12.0,1082,89,,0.5,555429.0,23285.0,23853373.0,10,0.0,7,3,2021-05-08 18:16:00+00:00
St. Barth,974,1.0,462,511,,101.0,26385.0,2664344.0,9903.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Diamond Princess,712,13.0,699,0,,,,,,0,0.0,0,0,2021-05-08 18:16:00+00:00
Faeroe Islands,668,1.0,662,5,,20.0,255546.0,5213097.0,49020.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Cayman Islands,548,2.0,537,9,,30.0,91940.0,1385160.0,66375.0,3,0.0,1,2,2021-05-08 18:16:00+00:00
Tanzania,509,21.0,183,305,7.0,0.3,,,61165222.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Wallis and Futuna,445,7.0,44,394,1.0,632.0,17264.0,1559389.0,11071.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Brunei,230,3.0,218,9,,7.0,122292.0,277289.0,441027.0,2,0.0,0,2,2021-05-08 18:16:00+00:00
British Virgin Islands,216,1.0,191,24,,33.0,39777.0,1308368.0,30402.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Dominica,175,,175,0,,,15546.0,215504.0,72138.0,1,,3,-2,2021-05-08 18:16:00+00:00
Grenada,160,1.0,158,1,,9.0,26331.0,233090.0,112965.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Fiji,136,3.0,96,37,,3.0,63609.0,70524.0,901951.0,7,0.0,12,-5,2021-05-08 18:16:00+00:00
New Caledonia,124,,58,66,,,31166.0,108282.0,287822.0,0,,0,0,2021-05-08 18:16:00+00:00
Anguilla,99,,49,50,,,21024.0,1390844.0,15116.0,4,,14,-10,2021-05-08 18:16:00+00:00
Falkland Islands,63,,63,0,,,7258.0,2035905.0,3565.0,0,,0,0,2021-05-08 18:16:00+00:00
Macao,49,,49,0,,,4483.0,6825.0,656821.0,0,,0,0,2021-05-08 18:16:00+00:00
Saint Kitts and Nevis,45,,44,1,,,13691.0,255820.0,53518.0,0,,0,0,2021-05-08 18:16:00+00:00
Greenland,31,,31,0,,,20669.0,363545.0,56854.0,0,,0,0,2021-05-08 18:16:00+00:00
Vatican City,27,,15,12,,,,,803.0,0,,0,0,2021-05-08 18:16:00+00:00
Saint Pierre Miquelon,25,,25,0,,,5318.0,921664.0,5770.0,0,,0,0,2021-05-08 18:16:00+00:00
Montserrat,20,1.0,19,0,,200.0,1313.0,262863.0,4995.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Solomon Islands,20,,20,0,,,4500.0,6419.0,701072.0,0,,0,0,2021-05-08 18:16:00+00:00
Western Sahara,10,1.0,8,1,,2.0,,,609709.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
MS Zaandam,9,2.0,7,0,,,,,,0,0.0,0,0,2021-05-08 18:16:00+00:00
Vanuatu,4,1.0,3,0,,3.0,23000.0,73437.0,313193.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Marshall Islands,4,,4,0,,,,,59529.0,0,,0,0,2021-05-08 18:16:00+00:00
Samoa,3,,2,1,,,,,199532.0,0,,0,0,2021-05-08 18:16:00+00:00
Saint Helena,2,,2,0,,,,,6092.0,0,,0,0,2021-05-08 18:16:00+00:00
Micronesia,1,,1,0,,,,,116044.0,0,,0,0,2021-05-08 18:16:00+00:00
