Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
New Zealand,2623,26.0,2573,24,,5.0,2031925.0,406214.0,5002100.0,1.0,0.0,2.0,-1.0,2021-05-04 09:32:00+00:00
Timor-Leste,2524,4.0,1265,1255,,3.0,68962.0,51489.0,1339366.0,80.0,0.0,82.0,-2.0,2021-05-04 09:32:00+00:00
Monaco,2465,32.0,2380,53,1.0,811.0,51953.0,1316099.0,39475.0,8.0,0.0,9.0,-1.0,2021-05-04 09:32:00+00:00
Bermuda,2422,30.0,1966,426,20.0,483.0,242439.0,3904953.0,62085.0,29.0,2.0,146.0,-119.0,2021-05-04 09:32:00+00:00
Turks and Caicos,2393,17.0,2343,33,2.0,434.0,57655.0,1472519.0,39154.0,3.0,0.0,0.0,3.0,2021-05-04 09:32:00+00:00
Sao Tome and Principe,2310,35.0,2244,31,,157.0,12999.0,58409.0,222550.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Sint Maarten,2240,27.0,2189,24,1.0,624.0,26359.0,608992.0,43283.0,10.0,0.0,2.0,8.0,2021-05-04 09:32:00+00:00
Liberia,2110,85.0,1952,73,2.0,16.0,96871.0,18786.0,5156548.0,11.0,0.0,3.0,8.0,2021-05-04 09:32:00+00:00
St. Vincent Grenadines,1882,11.0,1731,140,2.0,99.0,45375.0,407920.0,111235.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Saint Martin,1745,12.0,1399,334,7.0,306.0,27588.0,703488.0,39216.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Isle of Man,1590,29.0,1548,13,1.0,340.0,44761.0,524072.0,85410.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Caribbean Netherlands,1560,16.0,1532,12,,605.0,10040.0,379914.0,26427.0,1.0,0.0,2.0,-1.0,2021-05-04 09:32:00+00:00
Antigua and Barbuda,1232,32.0,1014,186,1.0,325.0,16700.0,169359.0,98607.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Mauritius,1214,17.0,1111,86,,13.0,358675.0,281637.0,1273537.0,3.0,0.0,5.0,-2.0,2021-05-04 09:32:00+00:00
Taiwan,1153,12.0,1067,74,,0.5,539626.0,22623.0,23852904.0,16.0,0.0,12.0,4.0,2021-05-04 09:32:00+00:00
Bhutan,1119,1.0,999,119,,1.0,714568.0,917634.0,778707.0,8.0,0.0,6.0,2.0,2021-05-04 09:32:00+00:00
Laos,1026,,60,966,,,180598.0,24526.0,7363666.0,93.0,,9.0,84.0,2021-05-04 09:32:00+00:00
St. Barth,974,1.0,462,511,,101.0,26385.0,2664613.0,9902.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Diamond Princess,712,13.0,699,0,,,,,,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Faeroe Islands,664,1.0,662,1,,20.0,253709.0,5175833.0,49018.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Cayman Islands,543,2.0,526,15,,30.0,90031.0,1356563.0,66367.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Tanzania,509,21.0,183,305,7.0,0.3,,,61146553.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Wallis and Futuna,444,7.0,44,393,1.0,632.0,15256.0,1377766.0,11073.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Brunei,228,3.0,218,7,,7.0,121565.0,275669.0,440981.0,1.0,0.0,0.0,1.0,2021-05-04 09:32:00+00:00
British Virgin Islands,216,1.0,191,24,,33.0,39777.0,1308497.0,30399.0,22.0,0.0,0.0,22.0,2021-05-04 09:32:00+00:00
Dominica,174,,172,2,,,14936.0,207053.0,72136.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Grenada,160,1.0,158,1,,9.0,26331.0,233100.0,112960.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
New Caledonia,124,,58,66,,,30081.0,104523.0,287792.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Fiji,121,2.0,68,51,,2.0,54988.0,60970.0,901880.0,2.0,0.0,0.0,2.0,2021-05-04 09:32:00+00:00
Anguilla,95,,29,66,,,20821.0,1377506.0,15115.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Falkland Islands,63,,62,1,,,7202.0,2020763.0,3564.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Macao,49,,49,0,,,4483.0,6826.0,656724.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Saint Kitts and Nevis,45,,44,1,,,13691.0,255840.0,53514.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Greenland,31,,31,0,,,20669.0,363552.0,56853.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Vatican City,27,,15,12,,,,,803.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Saint Pierre Miquelon,25,,25,0,,,5318.0,921664.0,5770.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Montserrat,20,1.0,19,0,,200.0,1313.0,262863.0,4995.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Solomon Islands,20,,20,0,,,4500.0,6420.0,700888.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Western Sahara,10,1.0,8,1,,2.0,,,609548.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
MS Zaandam,9,2.0,7,0,,,,,,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Vanuatu,4,1.0,3,0,,3.0,23000.0,73455.0,313115.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Marshall Islands,4,,4,0,,,,,59524.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Samoa,3,,2,1,,,,,199517.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Saint Helena,2,,2,0,,,,,6092.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
Micronesia,1,,1,0,,,,,116031.0,0.0,,0.0,0.0,2021-05-04 09:32:00+00:00
