Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Bhutan,1286,1.0,1155,130,,1.0,745825.0,957402.0,779009.0,10,0.0,34,-24,2021-05-17 11:24:00+00:00
Mauritius,1282,17.0,1134,131,,13.0,358675.0,281620.0,1273612.0,5,0.0,4,1,2021-05-17 11:24:00+00:00
Antigua and Barbuda,1241,33.0,1179,29,4.0,335.0,16700.0,169309.0,98636.0,1,1.0,0,0,2021-05-17 11:24:00+00:00
St. Barth,974,1.0,462,511,,101.0,26385.0,2664344.0,9903.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Diamond Princess,712,13.0,699,0,,,,,,0,0.0,0,0,2021-05-17 11:24:00+00:00
Faeroe Islands,670,1.0,663,6,,20.0,259694.0,5297175.0,49025.0,1,0.0,0,1,2021-05-17 11:24:00+00:00
Cayman Islands,565,2.0,547,16,,30.0,93583.0,1409510.0,66394.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Tanzania,509,21.0,183,305,7.0,0.3,,,61207228.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Wallis and Futuna,445,7.0,436,2,1.0,633.0,17264.0,1560094.0,11066.0,0,0.0,392,-392,2021-05-17 11:24:00+00:00
British Virgin Islands,248,1.0,209,38,,33.0,39777.0,1308153.0,30407.0,29,0.0,16,13,2021-05-17 11:24:00+00:00
Brunei,232,3.0,220,9,,7.0,123068.0,278984.0,441130.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Dominica,178,,176,2,,,15844.0,219622.0,72142.0,0,,0,0,2021-05-17 11:24:00+00:00
Fiji,174,4.0,119,51,,4.0,70792.0,78474.0,902110.0,8,0.0,10,-2,2021-05-17 11:24:00+00:00
Grenada,161,1.0,160,0,,9.0,28684.0,253890.0,112978.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
New Caledonia,124,,58,66,,,32150.0,111675.0,287890.0,0,,0,0,2021-05-17 11:24:00+00:00
Anguilla,109,,95,14,,,21728.0,1437037.0,15120.0,0,,6,-6,2021-05-17 11:24:00+00:00
Falkland Islands,63,,63,0,,,7258.0,2034193.0,3568.0,0,,0,0,2021-05-17 11:24:00+00:00
Macao,50,,49,1,,,4483.0,6823.0,657039.0,1,,0,1,2021-05-17 11:24:00+00:00
Saint Kitts and Nevis,45,,45,0,,,14008.0,261700.0,53527.0,0,,1,-1,2021-05-17 11:24:00+00:00
Greenland,31,,31,0,,,20669.0,363532.0,56856.0,0,,0,0,2021-05-17 11:24:00+00:00
Vatican City,27,,15,12,,,,,803.0,0,,0,0,2021-05-17 11:24:00+00:00
Saint Pierre Miquelon,25,,25,0,,,5318.0,921824.0,5769.0,0,,0,0,2021-05-17 11:24:00+00:00
Montserrat,20,1.0,19,0,,200.0,1408.0,281882.0,4995.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Solomon Islands,20,,20,0,,,4500.0,6415.0,701488.0,0,,0,0,2021-05-17 11:24:00+00:00
Western Sahara,10,1.0,8,1,,2.0,,,610072.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
MS Zaandam,9,2.0,7,0,,,,,,0,0.0,0,0,2021-05-17 11:24:00+00:00
Vanuatu,4,1.0,3,0,,3.0,23000.0,73396.0,313370.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Marshall Islands,4,,4,0,,,,,59538.0,0,,0,0,2021-05-17 11:24:00+00:00
Samoa,3,,2,1,,,,,199564.0,0,,0,0,2021-05-17 11:24:00+00:00
Saint Helena,2,,2,0,,,,,6093.0,0,,0,0,2021-05-17 11:24:00+00:00
Micronesia,1,,1,0,,,,,116073.0,0,,0,0,2021-05-17 11:24:00+00:00
