Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Antigua and Barbuda,1237,32.0,1170,35,1.0,324.0,16700.0,169332.0,98623.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Taiwan,1199,12.0,1089,98,,0.5,555429.0,23285.0,23853726.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
St. Barth,974,1.0,462,511,,101.0,26385.0,2664344.0,9903.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Diamond Princess,712,13.0,699,0,,,,,,0,0.0,0,0,2021-05-11 04:44:00+00:00
Faeroe Islands,668,1.0,662,5,,20.0,256778.0,5238016.0,49022.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Cayman Islands,548,2.0,537,9,,30.0,91940.0,1385035.0,66381.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Tanzania,509,21.0,183,305,7.0,0.3,,,61179224.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Wallis and Futuna,445,7.0,44,394,1.0,632.0,17264.0,1559671.0,11069.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Brunei,230,3.0,218,9,,7.0,122292.0,277268.0,441061.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
British Virgin Islands,219,1.0,193,25,,33.0,39777.0,1308325.0,30403.0,3,0.0,2,1,2021-05-11 04:44:00+00:00
Dominica,175,,175,0,,,15546.0,215501.0,72139.0,0,,0,0,2021-05-11 04:44:00+00:00
Grenada,160,1.0,158,1,,9.0,26331.0,233080.0,112970.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Fiji,140,3.0,101,36,,3.0,66605.0,73841.0,902004.0,1,0.0,3,-2,2021-05-11 04:44:00+00:00
New Caledonia,124,,58,66,,,31166.0,108274.0,287845.0,0,,0,0,2021-05-11 04:44:00+00:00
Anguilla,99,,49,50,,,21024.0,1390660.0,15118.0,0,,0,0,2021-05-11 04:44:00+00:00
Falkland Islands,63,,63,0,,,7258.0,2035334.0,3566.0,0,,0,0,2021-05-11 04:44:00+00:00
Macao,49,,49,0,,,4483.0,6825.0,656894.0,0,,0,0,2021-05-11 04:44:00+00:00
Saint Kitts and Nevis,45,,44,1,,,13691.0,255806.0,53521.0,0,,0,0,2021-05-11 04:44:00+00:00
Greenland,31,,31,0,,,20669.0,363545.0,56854.0,0,,0,0,2021-05-11 04:44:00+00:00
Vatican City,27,,15,12,,,,,803.0,0,,0,0,2021-05-11 04:44:00+00:00
Saint Pierre Miquelon,25,,25,0,,,5318.0,921664.0,5770.0,0,,0,0,2021-05-11 04:44:00+00:00
Montserrat,20,1.0,19,0,,200.0,1313.0,262863.0,4995.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Solomon Islands,20,,20,0,,,4500.0,6417.0,701211.0,0,,0,0,2021-05-11 04:44:00+00:00
Western Sahara,10,1.0,8,1,,2.0,,,609830.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
MS Zaandam,9,2.0,7,0,,,,,,0,0.0,0,0,2021-05-11 04:44:00+00:00
Vanuatu,4,1.0,3,0,,3.0,23000.0,73423.0,313252.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Marshall Islands,4,,4,0,,,,,59532.0,0,,0,0,2021-05-11 04:44:00+00:00
Samoa,3,,2,1,,,,,199542.0,0,,0,0,2021-05-11 04:44:00+00:00
Saint Helena,2,,2,0,,,,,6092.0,0,,0,0,2021-05-11 04:44:00+00:00
Micronesia,1,,1,0,,,,,116054.0,0,,0,0,2021-05-11 04:44:00+00:00
