Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Mauritius,1280,17.0,1131,132,,13.0,358675.0,281622.0,1273606.0,14,0.0,3,11,2021-05-16 01:26:00+00:00
Bhutan,1279,1.0,1154,124,,1.0,742221.0,952804.0,778986.0,22,0.0,33,-11,2021-05-16 01:26:00+00:00
Antigua and Barbuda,1240,32.0,1179,29,4.0,324.0,16700.0,169313.0,98634.0,0,0.0,0,0,2021-05-16 01:26:00+00:00
St. Barth,974,1.0,462,511,,101.0,26385.0,2664344.0,9903.0,0,0.0,0,0,2021-05-16 01:26:00+00:00
Diamond Princess,712,13.0,699,0,,,,,,0,0.0,0,0,2021-05-16 01:26:00+00:00
Faeroe Islands,670,1.0,663,6,,20.0,259493.0,5293075.0,49025.0,1,0.0,0,1,2021-05-16 01:26:00+00:00
Cayman Islands,565,2.0,547,16,,30.0,93583.0,1409552.0,66392.0,5,0.0,1,4,2021-05-16 01:26:00+00:00
Tanzania,509,21.0,183,305,7.0,0.3,,,61202560.0,0,0.0,0,0,2021-05-16 01:26:00+00:00
Wallis and Futuna,445,7.0,436,2,1.0,633.0,17264.0,1559953.0,11067.0,0,0.0,392,-392,2021-05-16 01:26:00+00:00
British Virgin Islands,248,1.0,209,38,,33.0,39777.0,1308196.0,30406.0,29,0.0,16,13,2021-05-16 01:26:00+00:00
Brunei,232,3.0,220,9,,7.0,123068.0,278991.0,441118.0,1,0.0,0,1,2021-05-16 01:26:00+00:00
Dominica,178,,176,2,,,15844.0,219622.0,72142.0,3,,1,2,2021-05-16 01:26:00+00:00
Fiji,166,4.0,109,53,,4.0,70792.0,78475.0,902093.0,5,1.0,3,1,2021-05-16 01:26:00+00:00
Grenada,161,1.0,160,0,,9.0,28684.0,253892.0,112977.0,0,0.0,0,0,2021-05-16 01:26:00+00:00
New Caledonia,124,,58,66,,,31166.0,108260.0,287882.0,0,,0,0,2021-05-16 01:26:00+00:00
Anguilla,109,,95,14,,,21728.0,1437132.0,15119.0,0,,6,-6,2021-05-16 01:26:00+00:00
Falkland Islands,63,,63,0,,,7258.0,2034763.0,3567.0,0,,0,0,2021-05-16 01:26:00+00:00
Macao,49,,49,0,,,4483.0,6823.0,657015.0,0,,0,0,2021-05-16 01:26:00+00:00
Saint Kitts and Nevis,45,,45,0,,,14008.0,261705.0,53526.0,0,,1,-1,2021-05-16 01:26:00+00:00
Greenland,31,,31,0,,,20669.0,363532.0,56856.0,0,,0,0,2021-05-16 01:26:00+00:00
Vatican City,27,,15,12,,,,,803.0,0,,0,0,2021-05-16 01:26:00+00:00
Saint Pierre Miquelon,25,,25,0,,,5318.0,921824.0,5769.0,0,,0,0,2021-05-16 01:26:00+00:00
Montserrat,20,1.0,19,0,,200.0,1313.0,262863.0,4995.0,0,0.0,0,0,2021-05-16 01:26:00+00:00
Solomon Islands,20,,20,0,,,4500.0,6415.0,701442.0,0,,0,0,2021-05-16 01:26:00+00:00
Western Sahara,10,1.0,8,1,,2.0,,,610031.0,0,0.0,0,0,2021-05-16 01:26:00+00:00
MS Zaandam,9,2.0,7,0,,,,,,0,0.0,0,0,2021-05-16 01:26:00+00:00
Vanuatu,4,1.0,3,0,,3.0,23000.0,73400.0,313351.0,0,0.0,0,0,2021-05-16 01:26:00+00:00
Marshall Islands,4,,4,0,,,,,59537.0,0,,0,0,2021-05-16 01:26:00+00:00
Samoa,3,,2,1,,,,,199560.0,0,,0,0,2021-05-16 01:26:00+00:00
Saint Helena,2,,2,0,,,,,6093.0,0,,0,0,2021-05-16 01:26:00+00:00
Micronesia,1,,1,0,,,,,116070.0,0,,0,0,2021-05-16 01:26:00+00:00
